id,dur,proto,service,state,spkts,dpkts,sbytes,dbytes,rate,sttl,dttl,sload,dload,sloss,dloss,sinpkt,dinpkt,sjit,djit,swin,stcpb,dtcpb,dwin,tcprtt,synack,ackdat,smean,dmean,trans_depth,response_body_len,ct_srv_src,ct_state_ttl,ct_dst_ltm,ct_src_dport_ltm,ct_dst_sport_ltm,ct_dst_src_ltm,is_ftp_login,ct_ftp_cmd,ct_flw_http_mthd,ct_src_ltm,ct_srv_dst,is_sm_ips_ports,attack_cat,label
110019,1.016037,tcp,-,FIN,10,8,564,354,16.731674,254,252,3999.854492,2440.855957,2,1,112.789,133.411422,7761.099086,194.03325,255,1609705089,2793244879,255,0.14785,0.082148,0.065702,56,44,0,0,1,1,1,1,1,1,0,0,0,1,1,0,Reconnaissance,1
138269,0.184394,tcp,http,FIN,10,6,996,268,81.347548,254,252,38916.66797,9718.320312,2,1,18.909667,35.106,1006.27756,59.596812,255,1490477404,1143796018,255,0.054021,0.008856,0.045165,100,45,1,0,1,1,1,1,1,1,0,0,1,1,1,0,Exploits,1
153882,4e-06,udp,dns,INT,2,0,114,0,250000.0006,254,0,114000000.0,0.0,0,0,0.004,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,23,2,17,17,17,23,0,0,0,17,23,0,Generic,1
19099,1.165885,tcp,http,FIN,14,18,1684,10168,26.589244,31,29,10731.76172,65900.15625,3,5,89.658462,68.549824,8836.649489,7738.086771,255,4110351763,4232011828,255,0.000649,0.000535,0.000114,120,565,1,3924,1,0,5,1,1,2,0,0,1,3,1,0,Normal,0
162114,3e-06,udp,dns,INT,2,0,114,0,333333.3215,254,0,152000000.0,0.0,0,0,0.003,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,17,2,25,17,17,17,0,0,0,17,25,0,Generic,1
53873,3e-06,gre,-,INT,2,0,200,0,333333.3215,254,0,266666656.0,0.0,0,0,0.003,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,4,2,1,1,1,4,0,0,0,1,4,0,Exploits,1
128086,1e-05,ospf,-,REQ,2,0,544,0,100000.0025,254,0,217600000.0,0.0,0,0,1118.1925,0.0,1118.1825,0.0,0,0,0,0,0.0,0.0,0.0,272,0,0,0,1,6,1,1,1,1,0,0,0,1,1,0,Exploits,1
156812,4e-06,udp,dns,INT,2,0,114,0,250000.0006,254,0,114000000.0,0.0,0,0,0.004,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,14,2,14,14,14,14,0,0,0,15,14,0,Generic,1
103298,1.027161,tcp,ftp-data,FIN,8,8,364,646,14.603358,62,252,2484.518066,4408.26709,1,2,146.737281,131.123719,10021.58773,286.227,255,1716700776,2993610316,255,0.149217,0.086495,0.062722,46,81,0,0,1,1,1,1,1,2,0,0,0,3,1,0,Exploits,1
166940,4e-06,udp,-,INT,2,0,2024,0,250000.0006,254,0,2024000000.0,0.0,0,0,0.004,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,1012,0,0,0,12,2,3,3,1,12,0,0,0,16,12,0,Fuzzers,1
118850,1.217643,tcp,-,FIN,12,8,988,728,15.603916,254,252,5952.483398,4185.134766,3,2,107.809817,164.010578,6313.644999,261.187734,255,1459522741,2155886467,255,0.168687,0.06956,0.099127,82,91,0,0,3,1,1,1,1,2,0,0,0,1,2,0,Fuzzers,1
151590,9e-06,udp,dns,INT,2,0,114,0,111111.1072,254,0,50666664.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,34,2,24,24,12,34,0,0,0,24,34,0,Generic,1
93639,6e-06,unas,-,INT,2,0,200,0,166666.6608,254,0,133333328.0,0.0,0,0,0.006,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,9,2,4,3,3,12,0,0,0,4,9,0,Exploits,1
11360,0.078058,tcp,-,FIN,90,92,5174,83812,2318.788684,31,29,524430.5625,8496349.0,7,39,0.873562,0.852077,0.0,56.052988,255,1778863135,3928712668,255,0.000629,0.000515,0.000114,57,911,0,0,4,0,2,1,1,1,0,0,0,3,3,0,Normal,0
51139,9e-06,udp,-,INT,2,0,452,0,111111.1072,254,0,200888880.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,226,0,0,0,7,2,2,2,1,7,0,0,0,2,7,0,Fuzzers,1
3476,0.054,tcp,-,FIN,78,80,4550,72810,2907.407332,31,29,665481.4375,10651852.0,7,33,0.697013,0.684987,39.224319,38.8088,255,2530163384,2530449299,255,0.000692,0.000562,0.00013,58,910,0,0,2,0,2,1,1,2,0,0,0,2,9,0,Normal,0
50827,9e-06,chaos,-,INT,2,0,200,0,111111.1072,254,0,88888888.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,10,2,1,1,1,10,0,0,0,1,10,0,DoS,1
147867,3e-06,udp,dns,INT,2,0,114,0,333333.3215,254,0,152000000.0,0.0,0,0,0.003,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,23,2,17,17,17,23,0,0,0,17,23,0,Generic,1
56399,2.657947,tcp,-,FIN,16,12,2172,642,10.158216,254,252,6131.047852,1772.796753,5,3,175.984872,233.121641,12271.42871,334.684844,255,1788079878,4216361099,255,0.255146,0.093602,0.161544,136,54,0,0,3,1,1,2,1,1,0,0,0,2,1,0,Fuzzers,1
104013,9e-06,cphb,-,INT,2,0,200,0,111111.1072,254,0,88888888.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,4,2,3,3,3,4,0,0,0,3,4,0,Reconnaissance,1
19991,0.021933,tcp,-,FIN,48,50,2958,33044,4422.559506,31,29,1056672.625,11811973.0,7,18,0.468826,0.435776,0.0,25.084506,255,1688380585,3862122294,255,0.000707,0.000577,0.00013,62,661,0,0,10,0,3,1,1,1,0,0,0,4,1,0,Normal,0
3636,0.040204,tcp,http,FIN,8,10,1052,824,422.843501,31,29,183265.3438,147647.0,2,2,5.693143,4.413333,331.642017,8.095584,255,3254366258,1111138200,255,0.000598,0.00048,0.000118,132,82,1,83,2,0,8,1,1,1,0,0,1,8,2,0,Normal,0
126939,8e-06,udp,dns,INT,2,0,114,0,125000.0003,254,0,57000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,16,2,2,2,2,16,0,0,0,2,16,0,Generic,1
164248,9e-06,udp,dns,INT,2,0,114,0,111111.1072,254,0,50666664.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,25,2,18,17,17,25,0,0,0,17,25,0,Generic,1
134962,4e-06,udp,dns,INT,2,0,114,0,250000.0006,254,0,114000000.0,0.0,0,0,0.004,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,19,2,18,18,18,19,0,0,0,19,19,0,Generic,1
7357,0.004334,tcp,-,FIN,22,14,1470,1728,8075.680778,31,29,2591601.25,2962621.25,5,4,0.206381,0.277538,12.600063,0.371682,255,4265207609,2115920868,255,0.00069,0.000564,0.000126,67,123,0,0,8,0,1,3,1,2,0,0,0,3,8,0,Normal,0
166947,4e-06,udp,-,INT,2,0,1114,0,250000.0006,254,0,1114000000.0,0.0,0,0,0.004,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,557,0,0,0,12,2,3,3,1,12,0,0,0,16,12,0,Fuzzers,1
55515,0.796965,tcp,-,FIN,10,8,564,354,21.330924,254,252,5099.345703,3111.80542,2,1,81.921778,106.449289,5771.334507,154.736813,255,3151924095,1916886522,255,0.11539,0.051816,0.063574,56,44,0,0,3,1,1,1,1,1,0,0,0,1,1,0,Reconnaissance,1
57810,9e-06,unas,-,INT,2,0,200,0,111111.1072,254,0,88888888.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,5,2,3,3,3,5,0,0,0,3,5,0,DoS,1
154513,9e-06,udp,dns,INT,2,0,114,0,111111.1072,254,0,50666664.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,16,2,18,16,16,16,0,0,0,16,16,0,Generic,1
76563,1.414325,tcp,-,FIN,16,12,1814,642,19.090379,254,252,9621.550781,3331.624512,5,3,94.245269,118.831453,4992.072881,182.069047,255,1967667922,4202508844,255,0.170249,0.107176,0.063073,113,54,0,0,1,1,1,1,1,1,0,0,0,1,1,0,Normal,0
138756,0.231728,tcp,http,FIN,10,8,824,994,73.361872,62,252,25616.24023,30035.21289,2,2,25.747556,30.990715,1382.484342,54.67391,255,1525231645,3960831068,255,0.055358,0.008584,0.046774,82,124,1,92,3,1,2,2,1,3,0,0,1,2,3,0,Exploits,1
131845,7e-06,udp,dns,INT,2,0,114,0,142857.1409,254,0,65142856.0,0.0,0,0,0.007,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,26,2,18,18,18,26,0,0,0,20,26,0,Generic,1
95213,0.601932,tcp,http,FIN,10,6,1100,268,24.919759,254,252,13157.63281,2977.080566,2,1,66.777,108.787398,3614.286715,185.992063,255,2450652703,3477623337,255,0.098713,0.057985,0.040728,110,45,1,0,1,1,1,1,1,1,0,0,1,4,1,0,Exploits,1
86531,7e-06,udp,-,INT,2,0,1064,0,142857.1409,254,0,608000000.0,0.0,0,0,0.007,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,532,0,0,0,2,2,9,1,1,2,0,0,0,1,2,0,Normal,0
108730,1.501266,tcp,pop3,FIN,20,20,942,3178,25.978074,62,252,4769.308105,16093.08398,7,8,78.956419,77.141844,4255.547036,107.822477,255,2211163253,1037260929,255,0.117657,0.035566,0.082091,47,159,0,0,1,1,1,1,1,1,0,0,0,1,1,0,DoS,1
8985,0.001062,udp,dns,CON,2,2,146,178,2824.858614,31,29,549905.8125,670433.125,0,0,0.009,0.006,0.0,0.0,0,0,0,0,0.0,0.0,0.0,73,89,0,0,2,0,4,1,1,2,0,0,0,4,1,0,Normal,0
75602,0.289877,tcp,http,FIN,10,8,846,1616,58.645564,62,252,21029.60938,39023.44922,2,2,32.208556,40.324715,1588.511784,55.252223,255,1418136755,1881647580,255,0.053909,0.006955,0.046954,85,202,1,396,2,1,1,1,1,1,0,0,1,1,1,0,Exploits,1
111643,2.891097,tcp,http,FIN,10,8,810,354,5.880121,254,252,2017.227295,857.805847,2,1,315.614333,394.963,21150.35029,593.630375,255,3446647796,2983803179,255,0.265362,0.126354,0.139008,81,44,1,0,1,1,1,1,1,1,0,0,1,1,1,0,Exploits,1
56265,8e-06,irtp,-,INT,2,0,200,0,125000.0003,254,0,100000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,5,2,1,1,1,7,0,0,0,2,5,0,Exploits,1
137074,9e-06,udp,dns,INT,2,0,114,0,111111.1072,254,0,50666664.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,14,2,14,14,8,14,0,0,0,14,14,0,Generic,1
150431,7e-06,udp,dns,INT,2,0,114,0,142857.1409,254,0,65142856.0,0.0,0,0,0.007,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,17,2,17,17,17,17,0,0,0,18,17,0,Generic,1
146533,0.907251,tcp,-,FIN,10,8,534,354,18.737924,254,252,4241.384277,2733.532471,2,1,97.990556,123.13943,6271.451592,186.578906,255,883102917,2164246082,255,0.107168,0.045269,0.061899,53,44,0,0,3,1,3,2,2,3,0,0,0,2,5,0,Fuzzers,1
108760,0.0,arp,-,INT,1,0,46,0,0.0,0,0,0.0,0.0,0,0,60000.828,0.0,10.954526,0.0,0,0,0,0,0.0,0.0,0.0,46,0,0,0,2,2,2,2,2,2,0,0,0,2,2,1,Normal,0
6707,1.208072,tcp,http,FIN,14,18,1684,10168,25.660723,31,29,10356.99902,63598.85938,3,5,92.895156,71.031353,8878.194186,7773.295453,255,3695591320,3779368365,255,0.000671,0.000535,0.000136,120,565,1,3924,3,0,4,3,1,3,0,0,1,5,2,0,Normal,0
37929,0.000976,udp,dns,CON,2,2,146,178,3073.770551,31,29,598360.6875,729508.1875,0,0,0.009,0.004,0.0,0.0,0,0,0,0,0.0,0.0,0.0,73,89,0,0,2,0,7,2,1,4,0,0,0,2,4,0,Normal,0
16614,0.054316,tcp,-,FIN,60,62,3614,45696,2227.704579,31,29,523455.3438,6621842.5,7,24,0.93019,0.8962,0.0,57.980352,255,2922470537,818175225,255,0.000664,0.000541,0.000123,60,737,0,0,7,0,1,1,1,2,0,0,0,2,4,0,Normal,0
2055,0.018186,tcp,-,FIN,16,18,1540,1644,1814.582721,31,29,635213.9375,683162.875,4,4,1.190067,1.042412,72.235546,2.055111,255,897169429,3051848343,255,0.000577,0.000461,0.000116,96,91,0,0,10,0,18,7,2,7,0,0,0,9,18,0,Normal,0
167219,6e-06,udp,dns,INT,2,0,114,0,166666.6608,254,0,76000000.0,0.0,0,0,0.006,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,32,2,17,16,16,33,0,0,0,17,32,0,Generic,1
171087,2e-06,udp,dns,INT,2,0,114,0,500000.0013,254,0,228000000.0,0.0,0,0,0.002,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,34,2,26,26,13,34,0,0,0,26,34,0,Generic,1
10351,0.016533,tcp,-,FIN,40,42,2558,23162,4899.292207,31,29,1207282.375,10941027.0,7,14,0.415256,0.390829,25.766746,23.876488,255,1195369175,1214302740,255,0.000633,0.000504,0.000129,64,551,0,0,7,0,8,1,1,2,0,0,0,2,5,0,Normal,0
155930,47.485291,ospf,-,REQ,70,0,19040,0,1.453082,254,0,3161.905518,0.0,0,0,693.785,0.0,827.209375,0.0,0,0,0,0,0.0,0.0,0.0,272,0,0,0,2,6,2,2,2,2,0,0,0,6,2,0,Exploits,1
606,20.558563,tcp,-,FIN,16,18,1272,2572,1.605171,31,29,464.234772,945.59137,4,4,1370.548017,1209.288875,94195.8366,2532.32175,255,111998951,112331378,255,0.000793,0.000642,0.000151,80,143,0,0,1,0,5,1,1,1,0,0,0,3,3,0,Normal,0
126540,0.412282,tcp,-,FIN,10,6,590,268,36.382865,254,252,10303.62695,4346.539551,2,1,43.830556,69.168602,2689.980171,113.965461,255,381745400,4080277742,255,0.130048,0.066432,0.063616,59,45,0,0,1,1,1,1,1,1,0,0,0,1,1,0,Fuzzers,1
126258,7e-06,udp,dns,INT,2,0,114,0,142857.1409,254,0,65142856.0,0.0,0,0,0.007,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,3,2,3,3,3,3,0,0,0,3,3,0,Generic,1
9491,0.010839,tcp,-,FIN,38,40,2438,18508,7103.976156,31,29,1752191.125,13319309.0,7,13,0.300686,0.272395,17.391676,16.620829,255,3075723023,3096423664,255,0.00061,0.000485,0.000125,64,463,0,0,8,0,8,1,1,1,0,0,0,2,5,0,Normal,0
111846,0.0,arp,-,INT,1,0,46,0,0.0,0,0,0.0,0.0,0,0,60000.564,0.0,10.954503,0.0,0,0,0,0,0.0,0.0,0.0,46,0,0,0,2,2,2,2,2,2,0,0,0,2,2,1,Normal,0
88220,6e-06,unas,-,INT,2,0,200,0,166666.6608,254,0,133333328.0,0.0,0,0,0.006,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,12,2,5,4,4,14,0,0,0,5,12,0,DoS,1
172352,16.170187,ospf,-,REQ,16,0,4352,0,0.927633,254,0,2018.529541,0.0,0,0,1290.972,0.0,1493.258125,0.0,0,0,0,0,0.0,0.0,0.0,272,0,0,0,2,6,13,2,2,4,0,0,0,4,2,0,Reconnaissance,1
2771,0.012274,tcp,-,FIN,40,42,2558,23162,6599.315701,31,29,1626201.75,14737494.0,7,14,0.314816,0.28739,18.279976,17.129793,255,12264237,27870699,255,0.000618,0.000488,0.00013,64,551,0,0,16,0,6,1,1,1,0,0,0,4,5,0,Normal,0
88390,1.172535,tcp,-,FIN,10,8,534,354,14.498502,254,252,3281.778564,2115.075439,2,1,123.578222,153.584859,7739.005222,211.246172,255,1927962206,115410555,255,0.215178,0.097433,0.117745,53,44,0,0,3,1,1,1,1,2,0,0,0,1,3,0,Normal,0
97682,0.375499,tcp,ftp-data,FIN,10,18,450,17578,71.904317,62,252,8628.518555,353705.3125,1,7,41.722111,19.754471,2970.846624,2112.827424,255,1773353357,2429972158,255,0.074827,0.038956,0.035871,45,977,0,0,1,1,2,1,1,2,0,0,0,3,1,0,Exploits,1
172743,9e-06,udp,dns,INT,2,0,114,0,111111.1072,254,0,50666664.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,26,2,16,16,16,26,0,0,0,16,26,0,Generic,1
85983,0.633261,tcp,-,FIN,10,8,490,354,26.84517,254,252,5571.162598,3916.236572,2,1,67.383,79.623711,4462.942735,115.408297,255,965607321,3285612636,255,0.120843,0.075886,0.044957,49,44,0,0,5,1,2,2,1,5,0,0,0,2,5,0,Fuzzers,1
31117,0.001084,udp,dns,CON,2,2,146,178,2767.527704,31,29,538745.375,656826.5625,0,0,0.01,0.004,0.0,0.0,0,0,0,0,0.0,0.0,0.0,73,89,0,0,4,0,1,2,1,3,0,0,0,6,2,0,Normal,0
60213,9e-06,udp,-,INT,2,0,168,0,111111.1072,254,0,74666664.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,84,0,0,0,1,2,1,1,1,1,0,0,0,1,1,0,Reconnaissance,1
54231,59.469406,ospf,-,REQ,80,0,8640,0,1.328414,254,0,1147.749878,0.0,0,0,794.258812,0.0,978.922812,0.0,0,0,0,0,0.0,0.0,0.0,108,0,0,0,1,6,1,1,1,1,0,0,0,2,1,0,Reconnaissance,1
140950,9e-06,udp,dns,INT,2,0,114,0,111111.1072,254,0,50666664.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,29,2,29,29,14,29,0,0,0,29,29,0,Generic,1
65339,1.230511,tcp,-,FIN,10,8,564,354,13.815399,254,252,3302.693115,2015.422974,2,1,136.611778,161.662,7785.582278,262.383344,255,2062503654,790212905,255,0.166126,0.09887,0.067256,56,44,0,0,5,1,1,1,1,1,0,0,0,1,1,0,Reconnaissance,1
14551,0.004858,tcp,-,FIN,22,14,1470,1728,7204.610649,31,29,2312062.5,2643063.0,5,4,0.231333,0.306385,14.661357,0.430764,255,2629097296,2625798702,255,0.000868,0.000746,0.000122,67,123,0,0,8,0,3,1,1,1,0,0,0,1,3,0,Normal,0
41866,1.213425,tcp,-,FIN,16,12,2148,642,22.251065,254,252,13278.11719,3883.2229,5,3,79.40207,102.73382,4235.137663,135.693781,255,3823252734,834431752,255,0.165357,0.083348,0.082009,134,54,0,0,5,1,1,1,1,4,0,0,0,1,4,0,Normal,0
69339,0.01071,udp,-,CON,2,2,168,112,280.112043,254,60,62745.09766,41830.06641,0,0,0.006,0.004,0.0,0.0,0,0,0,0,0.0,0.0,0.0,84,56,0,0,2,0,2,1,1,2,0,0,0,2,2,0,DoS,1
127453,7e-06,udp,dns,INT,2,0,114,0,142857.1409,254,0,65142856.0,0.0,0,0,0.007,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,36,2,32,32,16,36,0,0,0,32,36,0,Generic,1
161836,2e-06,udp,dns,INT,2,0,114,0,500000.0013,254,0,228000000.0,0.0,0,0,0.002,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,25,2,25,25,11,25,0,0,0,25,25,0,Generic,1
103305,9e-06,unas,-,INT,2,0,200,0,111111.1072,254,0,88888888.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,3,2,2,2,2,3,0,0,0,3,3,0,Backdoor,1
111752,4e-06,pgm,-,INT,2,0,200,0,250000.0006,254,0,200000000.0,0.0,0,0,0.004,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,3,2,2,2,2,3,0,0,0,3,3,0,Exploits,1
90073,8e-06,tcp,-,REQ,2,0,90,0,125000.0003,254,0,45000000.0,0.0,1,0,0.008,0.0,0.0,0.0,255,0,0,0,0.0,0.0,0.0,45,0,0,0,14,6,7,1,1,14,0,0,0,7,14,0,Normal,0
172752,5e-06,udp,dns,INT,2,0,114,0,200000.0051,254,0,91200000.0,0.0,0,0,0.005,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,7,2,7,7,7,7,0,0,0,7,7,0,Generic,1
75886,5e-06,udp,-,INT,2,0,1064,0,200000.0051,254,0,851200000.0,0.0,0,0,0.005,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,532,0,0,0,25,2,10,10,2,25,0,0,0,10,25,0,Fuzzers,1
117014,1.455709,tcp,http,FIN,12,8,918,1120,13.052059,62,252,4627.29834,5385.691895,2,2,132.337179,172.88,7516.246732,258.723844,255,555916597,2179560430,255,0.328658,0.221911,0.106747,77,140,1,138,1,1,1,1,1,1,0,0,1,1,1,0,Analysis,1
58440,9e-06,unas,-,INT,2,0,200,0,111111.1072,254,0,88888888.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,3,2,2,2,2,3,0,0,0,4,3,0,Exploits,1
105670,0.803482,tcp,-,FIN,10,8,564,354,21.15791,254,252,5057.985352,3086.565674,2,1,85.997889,104.826141,5711.249095,167.745141,255,1974498426,3907710950,255,0.10932,0.069692,0.039628,56,44,0,0,1,1,2,1,1,1,0,0,0,1,1,0,Reconnaissance,1
84890,0.584066,tcp,-,FIN,18,18,1032,2504,59.924737,62,252,13354.65527,32393.60156,6,7,34.356824,33.554883,1752.032799,37.935227,255,1877648896,3082925768,255,0.025114,0.01303,0.012084,57,139,0,0,36,1,1,1,1,1,0,0,0,8,1,0,Exploits,1
138135,6e-06,unas,-,INT,2,0,200,0,166666.6608,254,0,133333328.0,0.0,0,0,0.006,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,2,2,1,1,1,2,0,0,0,4,2,0,Exploits,1
171021,8e-06,udp,dns,INT,2,0,114,0,125000.0003,254,0,57000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,28,2,7,7,7,28,0,0,0,7,28,0,Generic,1
109414,9e-06,secure-vmtp,-,INT,2,0,200,0,111111.1072,254,0,88888888.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,5,2,3,3,3,5,0,0,0,3,5,0,Exploits,1
131651,0.632855,tcp,-,FIN,10,8,564,354,26.862394,254,252,6421.692383,3918.749268,2,1,69.768,89.42857,5460.790514,138.708047,255,955440528,1232220818,255,0.051088,0.006852,0.044236,56,44,0,0,2,1,1,1,1,1,0,0,0,1,1,0,Reconnaissance,1
159721,3e-06,udp,dns,INT,2,0,114,0,333333.3215,254,0,152000000.0,0.0,0,0,0.003,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,15,2,9,9,9,15,0,0,0,9,15,0,Generic,1
52451,2.6e-05,unas,-,INT,2,0,200,0,38461.5389,254,0,30769232.0,0.0,0,0,0.026,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,5,2,2,2,2,5,0,0,0,2,5,0,Exploits,1
84681,0.39679,tcp,http,FIN,10,8,858,1064,42.843822,62,252,15585.07031,18770.63477,2,2,44.087778,52.45357,2189.183111,71.012508,255,1321938861,3115425511,255,0.066474,0.02883,0.037644,86,133,1,109,1,1,1,1,1,1,0,0,1,1,2,0,Backdoor,1
159162,0.378408,tcp,-,FIN,12,8,1008,758,50.210353,254,252,19534.4707,14037.75781,3,2,34.400727,50.763,1820.07702,71.572875,255,2461073761,567562353,255,0.050958,0.022357,0.028601,84,95,0,0,3,1,2,2,1,3,0,0,0,2,3,0,Fuzzers,1
31142,1.115847,tcp,http,FIN,12,18,1580,10168,25.989226,31,29,10388.52148,68855.32031,3,5,101.409547,65.605648,9591.433736,7722.968489,255,46100437,2196714392,255,0.000673,0.000547,0.000126,132,565,1,3924,2,0,3,2,2,3,0,0,4,2,2,0,Normal,0
83208,1.088001,tcp,http,FIN,10,8,876,354,15.624985,254,252,5801.465332,2279.409668,2,1,116.238889,137.108281,6436.020858,231.741891,255,4011528500,3766621927,255,0.23773,0.128239,0.109491,88,44,0,0,1,1,1,1,1,2,0,0,0,1,1,0,Exploits,1
108870,0.903055,tcp,smtp,FIN,30,20,15653,1640,54.26026,62,252,134051.6406,13802.03809,12,8,31.139826,45.226789,1777.018058,52.967879,255,2666882330,459867597,255,0.064216,0.017146,0.04707,522,82,0,0,1,1,2,1,1,1,0,0,0,2,1,0,Exploits,1
132060,1.157459,tcp,smtp,FIN,46,24,40408,1940,59.613342,62,252,273219.1875,12855.74707,20,8,25.721312,49.707043,1797.841869,60.29068,255,1975258345,2708355369,255,0.06344,0.013334,0.050106,878,81,0,0,1,1,2,1,1,2,0,0,0,1,1,0,Exploits,1
168471,2e-06,udp,dns,INT,2,0,114,0,500000.0013,254,0,228000000.0,0.0,0,0,0.002,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,27,2,10,10,10,27,0,0,0,12,27,0,Generic,1
75451,6e-06,unas,-,INT,2,0,200,0,166666.6608,254,0,133333328.0,0.0,0,0,0.006,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,4,2,2,2,2,4,0,0,0,2,4,0,DoS,1
53850,0.67335,tcp,-,FIN,10,8,564,354,25.246901,254,252,6035.494141,3683.077393,2,1,72.828556,93.619,5652.501567,135.298469,255,4058769397,1039821720,255,0.070055,0.018004,0.052051,56,44,0,0,1,1,1,1,1,1,0,0,0,1,1,0,Reconnaissance,1
55272,1.253262,tcp,ftp,FIN,22,22,1182,1604,34.310462,62,252,7206.792969,9779.279297,7,9,59.679141,59.32057,3209.954739,3635.574562,255,1558321403,2668750566,255,0.050977,0.006775,0.044202,54,73,0,0,1,1,2,1,1,2,1,1,0,2,1,0,Exploits,1
87482,9e-06,unas,-,INT,2,0,200,0,111111.1072,254,0,88888888.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,6,2,3,2,2,8,0,0,0,4,6,0,DoS,1
169845,0.859903,tcp,smtp,FIN,24,20,6503,1886,50.005641,62,252,57987.9375,16671.64844,9,8,37.387087,41.224738,1890.942963,49.661777,255,1999808414,672944848,255,0.061494,0.019314,0.04218,271,94,0,0,1,1,1,1,1,1,0,0,0,4,1,0,Exploits,1
14991,0.002825,tcp,ftp-data,FIN,6,8,320,1888,4601.769764,31,29,756106.1875,4678230.0,1,2,0.5004,0.336,28.144943,0.501661,255,2067467681,2071110089,255,0.000588,0.000468,0.00012,53,236,0,0,3,0,5,1,1,4,0,0,0,6,3,0,Normal,0
67222,0.372712,tcp,-,FIN,10,6,546,268,40.245553,254,252,10560.43359,4808.001953,2,1,38.311444,64.354398,1972.739202,88.831742,255,4200335919,3887972334,255,0.090853,0.05093,0.039923,55,45,0,0,7,1,2,2,1,5,0,0,0,3,5,0,Fuzzers,1
36934,1.072507,tcp,http,FIN,14,18,1684,10168,28.90424,31,29,11666.12402,71637.75781,3,5,82.472538,63.054471,8784.897507,7692.193168,255,3458648973,3459610403,255,0.00071,0.000578,0.000132,120,565,1,3924,1,0,1,1,1,2,0,0,1,2,2,0,Normal,0
